37.33053452,-122.02902979,1509508046.42
37.33055645,-122.02910148,1509508048.43
37.33056893,-122.02917331,1509508050.44
37.33058271,-122.02924708,1509508052.44
37.33065778,-122.02954165,1509508060.48
37.33066671,-122.02961745,1509508062.47
37.33065576,-122.02969491,1509508064.48
37.33064469,-122.02977349,1509508066.48
37.33064386,-122.02985251,1509508068.48
37.33064452,-122.02993665,1509508070.49
37.33064651,-122.03002441,1509508072.49
37.33065,-122.03011161,1509508074.49
37.33065225,-122.03019397,1509508076.5
37.33065377,-122.03027844,1509508078.5
37.33066241,-122.03036557,1509508080.51
37.33069502,-122.03042808,1509508082.51
37.33073475,-122.03047071,1509508084.52
37.33078485,-122.03051105,1509508086.53
37.33084605,-122.03054385,1509508088.53
37.33090768,-122.03056961,1509508090.54
37.33099946,-122.03061063,1509508093.55
37.33108543,-122.03064889,1509508096.55
37.33115293,-122.03066187,1509508098.55
37.33157039,-122.03065771,1509508112.6
37.33162626,-122.03063119,1509508114.59
37.33169352,-122.03069244,1509508132.71
37.33158231,-122.03070604,1509508135.7
37.33150351,-122.03071596,1509508137.7
37.33138836,-122.03072798,1509508140.7
37.33128013,-122.03073774,1509508143.68
37.33117775,-122.03072292,1509508146.67
37.3311133,-122.03069859,1509508148.67
37.33104629,-122.03067027,1509508150.67
37.33094637,-122.0306305,1509508153.69
37.33087803,-122.0305999,1509508155.7
37.33077759,-122.03056052,1509508158.67
37.33072336,-122.0305179,1509508160.68
37.33067186,-122.03002927,1509508173.72
37.3306811,-122.02990041,1509508176.7
37.33068906,-122.02976028,1509508179.64
37.33069626,-122.02967106,1509508181.66
37.33070167,-122.02952527,1509508184.68
37.33069587,-122.02943077,1509508186.68
37.33069543,-122.02933632,1509508188.68
37.33070027,-122.02924324,1509508190.69
37.33070456,-122.02910692,1509508193.66
37.33066955,-122.02903319,1509508195.67
37.33059652,-122.02895228,1509508198.68
37.33056973,-122.0288791,1509508200.68
37.33051554,-122.02877508,1509508203.68
37.33047789,-122.02870208,1509508205.69
37.3304198,-122.02859976,1509508208.67
37.33038621,-122.02852904,1509508210.67
37.33036067,-122.02845007,1509508212.68
37.32984184,-122.02018095,1509508396.69
37.32975796,-122.01989151,1509508404.7
37.32967544,-122.01985883,1509508407.71
37.32961455,-122.01984354,1509508409.71
37.32952569,-122.01982409,1509508412.68
37.3294642,-122.01981015,1509508414.68
37.32940293,-122.01980518,1509508416.68
37.32933984,-122.01980544,1509508418.68
37.3292345,-122.01979471,1509508421.7
37.32913358,-122.0197871,1509508424.68
37.32906944,-122.01978829,1509508426.68
37.32900058,-122.01979331,1509508429.69
37.32893832,-122.01979684,1509508431.7
37.3288743,-122.01979896,1509508433.7
37.32880772,-122.01980348,1509508435.7
37.32873847,-122.01980584,1509508437.7
37.32866874,-122.01980878,1509508439.71
37.32856671,-122.01980584,1509508442.68
37.32849709,-122.01980393,1509508444.7
37.32843164,-122.01980668,1509508446.7
37.32837008,-122.01980712,1509508448.7
37.32570595,-122.01971322,1509508528.71
37.32563464,-122.01972943,1509508530.69
37.32553462,-122.01974395,1509508533.68
37.32543781,-122.01974287,1509508536.66
37.32537237,-122.01974352,1509508538.67
37.32529792,-122.01974245,1509508540.67
37.32519434,-122.01973857,1509508543.68
37.32509216,-122.01973575,1509508546.68
37.32499299,-122.01973931,1509508549.69
37.32489349,-122.01973071,1509508552.69
37.32479063,-122.01971752,1509508555.67
37.32472321,-122.01971138,1509508557.67
37.32463388,-122.01974723,1509508560.68
37.32461572,-122.01981276,1509508562.7
37.32469731,-122.02020869,1509508573.7
37.32470957,-122.02029078,1509508575.69
37.32471272,-122.02038118,1509508577.69
37.3247129,-122.02046765,1509508579.7
37.32471607,-122.02061526,1509508582.68
37.32470855,-122.02076087,1509508585.68
37.32470383,-122.0208769,1509508588.68
37.32470892,-122.02098314,1509508591.69
37.32471346,-122.02109126,1509508594.69
37.32471379,-122.02116386,1509508596.69
37.32472734,-122.02127163,1509508599.69
37.32473367,-122.02139226,1509508602.67
37.32473856,-122.02146999,1509508604.68
37.32474484,-122.02151243,1509508606.69
37.324746,-122.02160463,1509508609.69
37.32474605,-122.02171168,1509508612.67
37.32474973,-122.02179561,1509508614.69
37.32475298,-122.02188111,1509508616.7
37.32475668,-122.02199256,1509508619.68
37.32475794,-122.02207001,1509508621.68
37.32475426,-122.02218992,1509508624.7
37.32475499,-122.02230437,1509508627.68
37.32475582,-122.02238087,1509508629.68
37.32475648,-122.02245914,1509508631.69
37.32475605,-122.02254174,1509508633.69
37.32465371,-122.02311831,1509508643.69
37.32464664,-122.02314017,1509508645.7
37.32463013,-122.02314797,1509508648.69
37.32461958,-122.02319907,1509508650.7
37.3246282,-122.02331837,1509508653.7
37.32463256,-122.02339656,1509508655.71
37.32462792,-122.02351949,1509508658.69
37.32463391,-122.02364774,1509508661.71
37.32461499,-122.02429853,1509508677.71
37.32461163,-122.02439297,1509508679.7
37.32460297,-122.0245231,1509508682.72
37.32459782,-122.02465956,1509508685.68
37.3245991,-122.02473666,1509508687.69
37.32459945,-122.0248104,1509508689.69
37.3246086,-122.02493735,1509508692.69
37.32464586,-122.02504109,1509508695.69
37.32472821,-122.02506879,1509508698.69
37.32482205,-122.02507591,1509508701.69
37.32491893,-122.02507326,1509508704.69
37.32498776,-122.02506705,1509508706.69
37.32505675,-122.02506421,1509508708.7
37.32514788,-122.02506739,1509508711.7
37.32524099,-122.02507159,1509508714.69
37.32530773,-122.02507104,1509508716.69
37.32540693,-122.02508082,1509508719.7
37.32547346,-122.02508034,1509508721.7
37.32557627,-122.02508339,1509508724.67
37.32567963,-122.02507811,1509508727.67
37.32578368,-122.02506681,1509508730.64
37.32584722,-122.0250862,1509508732.64
37.32588839,-122.02542757,1509508741.71
37.32588961,-122.02554166,1509508744.71
37.32588951,-122.02562318,1509508746.71
37.32589924,-122.02574547,1509508749.71
37.32590459,-122.02587676,1509508752.7
37.33069587,-122.02943077,1509509086.74
37.33069543,-122.02933632,1509509088.73
37.33070027,-122.02924324,1509509090.73
37.33070456,-122.02910692,1509509093.71
37.33066955,-122.02903319,1509509095.72
37.33059652,-122.02895228,1509509098.73
37.33055626,-122.02884282,1509509101.73
37.33049888,-122.02873696,1509509104.69
37.33045837,-122.02866686,1509509106.72
37.33039971,-122.02856703,1509509109.72
37.33037224,-122.02849058,1509509111.73
37.33035778,-122.02841155,1509509113.73
37.33034578,-122.02833843,1509509115.75
37.33031773,-122.02822915,1509509118.72
37.33028771,-122.02810514,1509509121.74
37.33027655,-122.02794361,1509509124.74
37.33026525,-122.02778504,1509509127.74
37.33025622,-122.02763446,1509509130.72
37.33025158,-122.02748438,1509509133.73
37.33025023,-122.02738579,1509509135.73
37.330248,-122.02724276,1509509138.73
37.33020948,-122.02662384,1509509151.73
37.33020798,-122.0265316,1509509153.72
37.33020595,-122.02644197,1509509155.74
37.33020298,-122.02630513,1509509158.73
37.33019755,-122.02616308,1509509161.72
37.33019589,-122.02607266,1509509163.73
37.33019379,-122.02593683,1509509166.72
37.33019225,-122.02580206,1509509169.69
37.33020607,-122.0252685,1509509181.72
37.33020881,-122.02514114,1509509184.72
37.33020839,-122.02506027,1509509186.74
37.33020018,-122.02492705,1509509189.71
37.33019844,-122.02479669,1509509192.73
37.33019778,-122.02466597,1509509195.69
37.33021988,-122.02396374,1509509208.72
37.33021772,-122.0238697,1509509210.73
37.33022012,-122.02378811,1509509212.74
37.33022126,-122.02366789,1509509215.72
37.33022668,-122.02358845,1509509217.75
37.33022057,-122.023459,1509509220.73
37.33020882,-122.0233343,1509509223.71
37.33019792,-122.02320222,1509509226.73
37.33019554,-122.02311267,1509509228.73
37.33019466,-122.02302795,1509509230.74
37.33019171,-122.02290474,1509509233.72
37.33019055,-122.02282064,1509509235.73
37.33018111,-122.02273611,1509509237.74
37.33016612,-122.02261109,1509509240.72
37.33015134,-122.02252873,1509509242.73
37.33013541,-122.02244406,1509509244.74
37.3301169,-122.02230795,1509509247.74
37.33010689,-122.02216391,1509509250.71
37.33010625,-122.02207189,1509509252.71
37.3301022,-122.02193103,1509509255.73
37.33009788,-122.0217998,1509509258.71
37.33009179,-122.02166972,1509509261.73
37.33008671,-122.02158594,1509509263.73
37.33007961,-122.0214535,1509509266.72
37.33008066,-122.02136042,1509509268.73
37.33007538,-122.02126848,1509509270.74
37.33006622,-122.02113459,1509509273.7
37.33005805,-122.02100589,1509509276.72
37.33004483,-122.02092215,1509509278.73
37.33002981,-122.0208385,1509509280.73
37.3299956,-122.02070219,1509509283.71
37.3299556,-122.02057212,1509509286.73
37.3299178,-122.02044999,1509509289.72
37.32989753,-122.02037272,1509509291.73
37.32985921,-122.02025905,1509509294.74
37.32983646,-122.02014032,1509509297.73
37.32982326,-122.02006171,1509509299.74
37.32979513,-122.01994945,1509509302.72
37.32975796,-122.01989151,1509509304.73
37.32967544,-122.01985883,1509509307.75
37.32959,-122.01983783,1509509310.72
37.3294947,-122.01981286,1509509313.75
37.32940293,-122.01980518,1509509316.72
37.32933984,-122.01980544,1509509318.73
37.3292345,-122.01979471,1509509321.75
37.32913358,-122.0197871,1509509324.72
37.32905313,-122.01978939,1509509327.74
37.32896974,-122.01979508,1509509330.72
37.32890653,-122.01979843,1509509332.72
37.32880772,-122.01980348,1509509335.74
37.32873847,-122.01980584,1509509337.74
37.32866874,-122.01980878,1509509339.75
37.32856671,-122.01980584,1509509342.73
37.32849709,-122.01980393,1509509344.74
37.32843164,-122.01980668,1509509346.75
37.32837008,-122.01980712,1509509348.75
37.32827747,-122.01981961,1509509351.73
37.32817918,-122.01983013,1509509354.74
37.32811188,-122.01983097,1509509356.75
37.32804635,-122.01983021,1509509358.75
37.32795258,-122.01982651,1509509361.73
37.32785692,-122.01981837,1509509364.74
37.3277908,-122.01981165,1509509366.75
37.32769359,-122.0197843,1509509369.72
37.32759409,-122.01974939,1509509372.75
37.32749636,-122.01972907,1509509375.72
37.32743454,-122.01972489,1509509377.72
37.32733927,-122.01971962,1509509380.74
37.32727968,-122.01971621,1509509382.74
37.32718582,-122.01971872,1509509385.72
37.32711673,-122.01972438,1509509387.72
37.32704552,-122.01972781,1509509389.73
37.32694673,-122.01973001,1509509392.74
37.32688001,-122.01973119,1509509394.75
37.32677722,-122.01973186,1509509397.73
37.32670529,-122.01973627,1509509399.74
37.32663325,-122.01974468,1509509401.75
37.32652246,-122.01976678,1509509404.74
37.32642257,-122.01977155,1509509407.72
37.32635971,-122.01976393,1509509409.74
37.32626687,-122.01975309,1509509412.72
37.32620415,-122.01973963,1509509414.72
37.3261052,-122.01973702,1509509417.72
37.32603749,-122.01973613,1509509419.74
37.32597005,-122.01973252,1509509421.75
37.32583972,-122.01971543,1509509424.73
37.32577238,-122.0197048,1509509426.72
37.32570595,-122.01971322,1509509428.73
37.32563464,-122.01972943,1509509430.74
37.32553462,-122.01974395,1509509433.71
37.32543781,-122.01974287,1509509436.7
37.32537237,-122.01974352,1509509438.71
37.32529792,-122.01974245,1509509440.72
37.32519434,-122.01973857,1509509443.73
37.32509216,-122.01973575,1509509446.73
37.32499299,-122.01973931,1509509449.75
37.32489349,-122.01973071,1509509452.74
37.32479063,-122.01971752,1509509455.72
37.32469057,-122.01971305,1509509458.73
37.32461624,-122.01977694,1509509461.73
37.32461541,-122.01985035,1509509463.73
37.32462267,-122.01993478,1509509465.75
37.32465815,-122.02003369,1509509468.73
37.32468097,-122.02013394,1509509471.72
37.32469731,-122.02020869,1509509473.73
37.32470957,-122.02029078,1509509475.74
37.32471272,-122.02038118,1509509477.74
37.32471475,-122.02051335,1509509480.72
37.32471607,-122.02061526,1509509482.73
37.32470855,-122.02076087,1509509485.73
37.32470383,-122.0208769,1509509488.73
37.32470892,-122.02098314,1509509491.74
37.32471346,-122.02109126,1509509494.73
37.32471753,-122.02119813,1509509497.72
37.32472734,-122.02127163,1509509499.73
37.32473367,-122.02139226,1509509502.72
37.32473856,-122.02146999,1509509504.73
37.32474484,-122.02151243,1509509506.73
37.324746,-122.02160463,1509509509.73
37.32474605,-122.02171168,1509509512.71
37.32474973,-122.02179561,1509509514.73
37.32475298,-122.02188111,1509509516.75
37.32475668,-122.02199256,1509509519.72
37.32475565,-122.02211045,1509509522.74
37.32475443,-122.02222838,1509509525.71
37.32475499,-122.02230437,1509509527.73
37.32475582,-122.02238087,1509509529.73
37.32475587,-122.02249983,1509509532.71
37.32475505,-122.02258327,1509509534.73
37.32465371,-122.02311831,1509509543.74
37.32464664,-122.02314017,1509509545.74
37.32463013,-122.02314797,1509509548.73
37.32461958,-122.02319907,1509509550.75
37.32462841,-122.02377562,1509509564.76
37.32462327,-122.02389086,1509509567.73
37.32462629,-122.02395876,1509509569.75
37.32463299,-122.02403404,1509509571.74
37.32462817,-122.02415843,1509509574.72
37.32459911,-122.02461567,1509509584.76
37.32459711,-122.02469996,1509509586.75
37.32459945,-122.0248104,1509509589.73
37.32460713,-122.02489315,1509509591.74
37.32461272,-122.02497776,1509509593.75
37.32467094,-122.02505236,1509509596.74
37.32475911,-122.0250719,1509509599.73
37.32482205,-122.02507591,1509509601.73
37.32491893,-122.02507326,1509509604.73
37.32498776,-122.02506705,1509509606.74
37.32505675,-122.02506421,1509509608.74
37.32514788,-122.02506739,1509509611.74
37.32524099,-122.02507159,1509509614.74
37.32530773,-122.02507104,1509509616.74
37.32540693,-122.02508082,1509509619.74
37.32547346,-122.02508034,1509509621.75
37.32557627,-122.02508339,1509509624.71
37.32567963,-122.02507811,1509509627.72
37.32578368,-122.02506681,1509509630.69
37.32584722,-122.0250862,1509509632.68
37.32588247,-122.02514811,1509509634.72
37.32588783,-122.02522833,1509509636.73
37.32588701,-122.02531075,1509509638.73
37.32588914,-122.02539062,1509509640.74
37.32589136,-122.02550304,1509509643.74
37.32589048,-122.0255808,1509509645.75
37.32589145,-122.02566174,1509509647.76
37.32590184,-122.02579362,1509509650.74
37.32590459,-122.02587676,1509509652.75
37.32591433,-122.02600061,1509509655.74
37.3262638,-122.0260956,1509509667.74
37.32632152,-122.02614004,1509509669.74
37.32639512,-122.02622935,1509509672.72
37.32643691,-122.02629649,1509509674.74
37.32659508,-122.02667512,1509509685.74
37.3266695,-122.02674573,1509509688.72
37.32674471,-122.02681821,1509509691.73
37.32680266,-122.02684669,1509509693.74
37.32686493,-122.02685116,1509509695.75
37.32695248,-122.02685809,1509509698.73
37.32700905,-122.02685455,1509509700.73
37.32706874,-122.02684971,1509509702.73
37.32712677,-122.02684563,1509509704.73
37.3271813,-122.02684864,1509509706.74
37.3272408,-122.02685339,1509509708.75
37.32733398,-122.02684998,1509509711.75
37.32742722,-122.02685056,1509509714.74
37.32752641,-122.02684851,1509509717.74
37.32763427,-122.02684373,1509509720.75
37.32774909,-122.0268496,1509509723.73
37.32781906,-122.02685167,1509509725.74
37.3278965,-122.02685977,1509509727.74
37.32800422,-122.02686157,1509509730.72
37.32810986,-122.0268571,1509509733.74
37.32817655,-122.02685598,1509509735.74
37.32991303,-122.0268494,1509509784.74
37.32998554,-122.02684629,1509509786.73
37.33005828,-122.02684323,1509509788.73
37.33016634,-122.02686902,1509509791.72
37.33020192,-122.02698629,1509509794.71
37.33020883,-122.02707502,1509509796.72
37.33020999,-122.02716513,1509509798.73
37.33022231,-122.02767645,1509509809.74
37.33022215,-122.02779626,1509509812.73
37.33022215,-122.02791328,1509509815.73
37.33023489,-122.02804092,1509509818.73
37.33026362,-122.02813562,1509509821.73
37.33027115,-122.02819394,1509509823.75
37.33027601,-122.02825423,1509509825.75
37.33030297,-122.02835836,1509509828.76
37.33035719,-122.02845435,1509509831.72
37.33039298,-122.02857134,1509509834.72
37.33041643,-122.02866478,1509509836.72
37.33043289,-122.028749,1509509838.73
37.33045847,-122.02882197,1509509840.74
37.33050097,-122.02892179,1509509843.71
37.3305234,-122.02899275,1509509845.73
37.33054689,-122.02906483,1509509847.74
37.33056893,-122.02917331,1509509850.74
37.33058271,-122.02924708,1509509852.74
37.33059976,-122.02936438,1509509855.71
37.33061853,-122.02944176,1509509857.73
37.33065778,-122.02954165,1509509860.71
37.33066671,-122.02961745,1509509862.71
37.33064656,-122.02973332,1509509865.71
37.33064386,-122.02985251,1509509868.69
37.33064452,-122.02993665,1509509870.71
37.33064651,-122.03002441,1509509872.72
37.33065,-122.03011161,1509509874.73
37.33065225,-122.03019397,1509509876.73
37.33065541,-122.03032381,1509509879.71
37.33067331,-122.03040392,1509509881.73
37.33073475,-122.03047071,1509509884.73
37.33078485,-122.03051105,1509509886.73
37.33093591,-122.03058916,1509509891.78
37.33127588,-122.03066271,1509509902.74
37.33133328,-122.0306598,1509509904.73
37.33141771,-122.03066633,1509509907.74
37.33151209,-122.03066226,1509509910.73
37.33157039,-122.03065771,1509509912.75
37.33164503,-122.03060744,1509509915.73
37.33165689,-122.03055657,1509509917.73
37.33180031,-122.03058102,1509509928.75
37.33176143,-122.03066394,1509509930.74
37.33169352,-122.03069244,1509509932.78
37.33158231,-122.03070604,1509509935.79
37.33150351,-122.03071596,1509509937.79
37.33138836,-122.03072798,1509509940.79
37.33128013,-122.03073774,1509509943.78
37.33117775,-122.03072292,1509509946.76
37.3311133,-122.03069859,1509509948.77
37.33101308,-122.03065487,1509509951.78
37.33091383,-122.03061321,1509509954.74
37.33084313,-122.03058427,1509509956.77
37.3307092,-122.03048122,1509509961.81
37.33067237,-122.03014382,1509509970.79
37.33067364,-122.03006986,1509509972.78
37.33067784,-122.02998825,1509509974.78
37.3306811,-122.02990041,1509509976.82
37.33069809,-122.0292907,1509509989.78
37.33070542,-122.02915124,1509509992.77
37.33069279,-122.02906734,1509509994.78
37.330648,-122.02900846,1509509996.78
37.33058072,-122.02891659,1509509999.77
37.33055626,-122.02884282,1509510001.78
37.33049888,-122.02873696,1509510004.73
37.33045837,-122.02866686,1509510006.77
37.33039971,-122.02856703,1509510009.77
37.33036067,-122.02845007,1509510012.78
37.33035169,-122.02837464,1509510014.78
37.33034447,-122.02830316,1509510016.79
37.33029655,-122.02819114,1509510019.8
37.33028312,-122.02805328,1509510022.78
37.33027655,-122.02794361,1509510024.79
37.33026525,-122.02778504,1509510027.79
37.33025622,-122.02763446,1509510030.77
37.33025232,-122.02753387,1509510032.77
37.33025023,-122.02738579,1509510035.79
37.33021775,-122.0267642,1509510048.8
37.33020948,-122.02662384,1509510051.77
37.33020748,-122.02648743,1509510054.78
37.33020503,-122.02639735,1509510056.78
37.33020057,-122.02625808,1509510059.76
37.33019556,-122.02611639,1509510062.75
37.33019345,-122.02598301,1509510065.76
37.3301975,-122.02539606,1509510078.78
37.33020173,-122.0253108,1509510080.79
37.33020693,-122.02522546,1509510082.78
37.33020963,-122.02510043,1509510085.76
37.33020182,-122.02497163,1509510088.75
37.3302024,-122.02488379,1509510090.76
37.33019844,-122.02479669,1509510092.79
37.33019778,-122.02466597,1509510095.75
37.33020347,-122.02453353,1509510098.76
37.33020512,-122.02444793,1509510100.76
37.33020239,-122.02438272,1509510102.76
37.33019883,-122.02430601,1509510104.77
37.33020867,-122.024012,1509510107.76
37.33021794,-122.02391316,1509510109.76
37.33021717,-122.02382845,1509510111.77
37.33021892,-122.0237485,1509510113.78
37.33022401,-122.02362869,1509510116.78
37.3302215,-122.02350016,1509510119.79
37.33021503,-122.02337651,1509510122.77
37.33020642,-122.0232907,1509510124.79
37.33019791,-122.0231579,1509510127.75
37.33019502,-122.02306835,1509510129.77
37.33019332,-122.02298792,1509510131.78
37.33013541,-122.02244406,1509510144.8
37.3301169,-122.02230795,1509510147.79
37.33010689,-122.02216391,1509510150.76
37.33010478,-122.02202626,1509510153.77
37.33008277,-122.02149879,1509510165.78
37.33008066,-122.02136042,1509510168.79
37.33007538,-122.02126848,1509510170.79
37.33006622,-122.02113459,1509510173.75
37.33005805,-122.02100589,1509510176.77
37.33004483,-122.02092215,1509510178.78
37.33001872,-122.0207926,1509510181.76
37.3299956,-122.02070219,1509510183.76
37.3299556,-122.02057212,1509510186.78
37.32880772,-122.01980348,1509510235.8
37.32873847,-122.01980584,1509510237.79
37.32866874,-122.01980878,1509510239.79
37.32856671,-122.01980584,1509510242.77
37.32849709,-122.01980393,1509510244.78
37.32843164,-122.01980668,1509510246.78
37.32837008,-122.01980712,1509510248.79
37.32795258,-122.01982651,1509510261.79
37.32785692,-122.01981837,1509510264.8
37.3277908,-122.01981165,1509510266.8
37.32769359,-122.0197843,1509510269.77
37.32762795,-122.01975967,1509510271.78
37.32752754,-122.01973437,1509510274.79
37.32743454,-122.01972489,1509510277.77
37.32733927,-122.01971962,1509510280.79
37.32708072,-122.01972679,1509510288.8
37.32697971,-122.01972916,1509510291.77
37.32688001,-122.01973119,1509510294.79
37.32677722,-122.01973186,1509510297.78
37.32635971,-122.01976393,1509510309.8
37.32626687,-122.01975309,1509510312.77
37.32617193,-122.01973781,1509510315.79
37.32607142,-122.01973718,1509510318.78
37.32597005,-122.01973252,1509510321.78
37.32583972,-122.01971543,1509510324.76
37.32543781,-122.01974287,1509510336.76
37.32537237,-122.01974352,1509510338.77
37.32529792,-122.01974245,1509510340.77
37.32519434,-122.01973857,1509510343.77
37.32509216,-122.01973575,1509510346.78
37.32499299,-122.01973931,1509510349.79
37.32489349,-122.01973071,1509510352.78
37.32479063,-122.01971752,1509510355.76
37.32472321,-122.01971138,1509510357.76
37.32470253,-122.02024928,1509510374.8
37.32470957,-122.02029078,1509510375.79
37.32470929,-122.02033741,1509510376.79
37.32471219,-122.02042495,1509510378.76
37.3247129,-122.02046765,1509510379.79
37.32471396,-122.02056409,1509510381.76
37.32471607,-122.02061526,1509510382.77
37.32470997,-122.02071709,1509510384.75
37.32470855,-122.02076087,1509510385.76
37.32470809,-122.0207986,1509510386.76
37.32470383,-122.0208769,1509510388.77
37.32470855,-122.0209478,1509510390.76
37.32470892,-122.02098314,1509510391.78
37.3247096,-122.02105463,1509510393.76
37.32471346,-122.02109126,1509510394.77
37.32471379,-122.02116386,1509510396.77
37.32472184,-122.021233,1509510398.76
37.32472734,-122.02127163,1509510399.77
37.324746,-122.02160463,1509510409.79
37.32474651,-122.02167493,1509510411.78
37.32474728,-122.02175261,1509510413.76
37.32474973,-122.02179561,1509510414.78
37.32475298,-122.02188111,1509510416.8
37.32475413,-122.02195627,1509510418.78
37.32475901,-122.0220303,1509510420.79
37.32475565,-122.02211045,1509510422.79
37.32475426,-122.02218992,1509510424.78
37.32475483,-122.02226661,1509510426.78
37.32475599,-122.02234239,1509510428.77
37.32475582,-122.02238087,1509510429.82
37.32475648,-122.02245914,1509510431.78
37.32475605,-122.02254174,1509510433.78
37.33021473,-122.0273086,1509553078.25
37.33021875,-122.02740358,1509553080.26
37.33021877,-122.02749915,1509553082.25
37.33022055,-122.02759074,1509553084.3
37.33022231,-122.02767645,1509553086.29
37.33022287,-122.02775694,1509553088.33
37.33022235,-122.02783534,1509553090.33
37.33022215,-122.02791328,1509553092.33
37.33022614,-122.02799823,1509553094.29
37.33024447,-122.02807693,1509553096.3
37.33032011,-122.02838999,1509553115.36
37.33035719,-122.02845435,1509553115.43
37.33037931,-122.02853297,1509553115.52
37.33040634,-122.02861597,1509553115.6
37.33043289,-122.028749,1509553115.62
37.33045847,-122.02882197,1509553117.38
37.33048701,-122.02888947,1509553119.36
37.33051179,-122.02895555,1509553121.36
37.33053452,-122.02902979,1509553123.38
37.33055645,-122.02910148,1509553125.37
37.33056893,-122.02917331,1509553127.39
37.33058271,-122.02924708,1509553129.39
37.33059364,-122.02932551,1509553131.39
37.33060766,-122.02940612,1509553133.4
37.33063424,-122.02947562,1509553135.4
37.33065778,-122.02954165,1509553137.47
37.33064469,-122.02977349,1509553156.35
37.33064386,-122.02985251,1509553156.43
37.3306482,-122.02998145,1509553156.47
37.3306495,-122.03006835,1509553156.54
37.33065274,-122.0301537,1509553156.65
37.33065196,-122.03023758,1509553156.7
37.33065541,-122.03032381,1509553156.83
37.33067331,-122.03040392,1509553158.5
37.33071401,-122.03044911,1509553160.65
37.33075813,-122.03048973,1509553162.49
37.33081444,-122.03052857,1509553164.5
37.33087635,-122.03055872,1509553166.5
37.33093591,-122.03058916,1509553168.62
37.33102738,-122.0306284,1509553171.5
37.33087803,-122.0305999,1509553232.68
37.33043806,-122.02863337,1509553234.31
37.33077759,-122.03056052,1509553235.68
37.33039971,-122.02856703,1509553236.36
37.33072336,-122.0305179,1509553237.72
37.33037224,-122.02849058,1509553238.61
37.33035169,-122.02837464,1509553241.48
37.33034447,-122.02830316,1509553243.32
37.33031773,-122.02822915,1509553245.37
37.33029063,-122.02815119,1509553247.57
37.33028179,-122.02799851,1509553250.38
37.33027293,-122.02788965,1509553252.33
37.33026525,-122.02778504,1509553254.38
37.33026014,-122.02768476,1509553256.33
37.33025232,-122.02753387,1509553259.3
37.3302507,-122.027435,1509553261.35
37.33024947,-122.0273368,1509553263.39
37.330248,-122.02724276,1509553265.34
37.33023967,-122.02714858,1509553267.39
37.33023302,-122.0270539,1509553269.33
37.33023165,-122.02695957,1509553271.38
37.33022841,-122.02685943,1509553273.32
37.33021775,-122.0267642,1509553275.38
37.32795258,-122.01982651,1509553489.09
37.3278907,-122.01982212,1509553491.0
37.3302215,-122.02350016,1509553491.42
37.327823,-122.01981479,1509553493.01
